"EVENT","LEVEL","PLAYTIME_AVG","HINT_USED_SUM","RETRY_COUNT_SUM","SKIPPED_SUM","COUNT","COUNT %","USERS","EVENTS PER USER","ENGAGEMENT","TOTAL ACTIVE"
"level_completed","238","5.863519313304722","2","9762","1","6990","0.0006","6989","1","0.026600000000000002","263000"
"level_completed","239","7.023145485911442","0","7049","0","6956","0.0006","6955","1","0.0264","263000"
"level_completed","241","7.121936550894604","2","7158","2","6651","0.0006","6648","1","0.0253","263000"
"level_completed","242","5.602859292701281","1","7947","1","6645","0.0006","6645","1","0.0253","263000"
"level_completed","240","6.921426412813538","24","12466","9","6618","0.0006","6615","1","0.0252","263000"
"level_completed","243","14.765171102661599","0","8291","4","6575","0.0006","6574","1","0.025","263000"
"level_completed","244","10.080354414909866","0","9530","2","6546","0.0006","6544","1","0.024900000000000002","263000"
"level_completed","245","11.32685784767191","0","8244","0","6486","0.0006","6486","1","0.024700000000000003","263000"
"level_completed","246","10.318900126422253","71","12904","20","6328","0.0005","6328","1","0.0241","263000"
"level_completed","249","8.028367670364497","4","6460","1","6310","0.0005","6310","1","0.024","263000"
"level_completed","247","5.4215374841169","21","11919","7","6296","0.0005","6295","1","0.0239","263000"
"level_completed","248","15.304313226165844","40","6512","5","6283","0.0005","6281","1","0.0239","263000"
"level_completed","250","12.94578896418199","82","8714","14","6198","0.0005","6197","1","0.0236","263000"
"level_completed","251","20.692496723460014","0","6780","2","6104","0.0005","6101","1","0.0232","263000"
"level_completed","252","12.83472175941352","0","8510","4","6002","0.0005","6000","1","0.022799999999999997","263000"
"level_completed","253","12.098078867542972","0","7322","0","5934","0.0005","5932","1","0.0226","263000"
"level_completed","254","15.436175622986951","0","7695","1","5899","0.0005","5898","1","0.022400000000000003","263000"
"level_completed","255","6.017021276595745","1","6319","2","5875","0.0005","5875","1","0.0223","263000"
"level_completed","256","6.333275921460558","1","5907","0","5806","0.0005","5806","1","0.022099999999999998","263000"
"level_completed","257","6.377378069872018","3","5876","2","5782","0.0005","5781","1","0.022000000000000002","263000"
"level_completed","258","16.20776732845698","9","5982","3","5742","0.0005","5739","1","0.0218","263000"
"level_completed","259","17.32838427947598","20","6011","7","5725","0.0005","5724","1","0.0218","263000"
"level_completed","260","16.048649615453392","0","6477","4","5591","0.0005","5591","1","0.0213","263000"
"level_completed","261","11.99889217134417","0","10073","0","5416","0.0005","5416","1","0.0206","263000"
"level_completed","262","11.549217002237134","0","8761","2","5364","0.0005","5364","1","0.0204","263000"
"level_completed","263","9.381685119159323","0","6555","2","5329","0.0005","5328","1","0.0203","263000"
"level_completed","264","11.061090225563907","0","5839","1","5320","0.0005","5320","1","0.0202","263000"
"level_completed","265","10.813651748777739","0","5740","0","5318","0.0005","5316","1","0.0202","263000"
"level_completed","266","10.938651471984807","0","6127","1","5265","0.0005","5263","1","0.02","263000"
"level_completed","267","8.747301464919044","4","10206","6","5188","0.0004","5186","1","0.0197","263000"
"level_completed","269","8.809533267130083","1","5098","0","5035","0.0004","5035","1","0.0191","263000"
"level_completed","268","13.341230340434","53","5491","23","5023","0.0004","5022","1","0.0191","263000"
"level_completed","270","15.291742747007502","85","5487","36","4929","0.0004","4927","1","0.0187","263000"
"level_completed","272","12.160579473576815","0","5284","0","4901","0.0004","4900","1","0.018600000000000002","263000"
"level_completed","271","6.866476112699056","2","5487","1","4898","0.0004","4897","1","0.018600000000000002","263000"
"level_completed","273","9.31439704675964","0","6074","0","4876","0.0004","4876","1","0.018500000000000003","263000"
"level_completed","274","9.841952834091849","0","8487","1","4834","0.0004","4833","1","0.0184","263000"
"level_completed","275","10.790755777638974","0","6358","1","4803","0.0004","4803","1","0.0183","263000"
"level_completed","276","8.506342494714588","6","6768","3","4730","0.0004","4728","1","0.018000000000000002","263000"
"level_completed","277","8.92972399150743","2","4777","1","4710","0.0004","4709","1","0.0179","263000"
"level_completed","278","12.316560509554135","7","4828","0","4710","0.0004","4710","1","0.0179","263000"
"level_completed","279","14.893247588424444","4","4796","5","4665","0.0004","4663","1","0.0177","263000"
"level_completed","280","5.677600345274062","3","5930","1","4634","0.0004","4633","1","0.0176","263000"
"level_completed","281","13.666958233107367","0","6058","0","4573","0.0004","4573","1","0.0174","263000"
"level_completed","282","12.586956521739129","0","6729","3","4554","0.0004","4553","1","0.0173","263000"
"level_completed","283","8.49101796407185","0","5223","0","4509","0.0004","4508","1","0.0171","263000"
"level_completed","284","19.705459447315217","0","6347","2","4451","0.0004","4451","1","0.0169","263000"
"level_completed","285","10.350213819491339","6","4612","0","4443","0.0004","4441","1","0.0169","263000"
"level_completed","286","11.92666364870983","5","4528","1","4418","0.0004","4415","1","0.0168","263000"
"level_completed","288","13.416706105063895","51","4517","8","4226","0.0004","4226","1","0.0161","263000"
"level_completed","289","9.118724720437791","15","6517","5","4203","0.0004","4202","1","0.016","263000"
"level_completed","287","18.29088312306593","21","4571","4","4201","0.0004","4200","1","0.016","263000"
"level_completed","290","12.910182516810758","0","4893","1","4164","0.0004","4163","1","0.0158","263000"
"level_completed","292","13.490465846005314","0","4654","1","4143","0.0004","4142","1","0.015700000000000002","263000"
"level_completed","291","16.650881855520662","0","4629","0","4139","0.0004","4137","1","0.015700000000000002","263000"
"level_completed","293","15.647431214998777","0","5129","0","4107","0.0004","4105","1","0.015600000000000001","263000"
"level_completed","294","20.502088965347752","0","5162","4","4069","0.0004","4068","1","0.0155","263000"
"level_completed","295","14.258145363408522","0","6055","0","3990","0.0003","3989","1","0.0152","263000"
"level_completed","296","12.523462986198243","0","4268","2","3985","0.0003","3984","1","0.0151","263000"
"level_completed","297","6.730496453900709","2","4233","0","3948","0.0003","3948","1","0.015","263000"
"level_completed","298","9.94214666328343","4","6006","0","3941","0.0003","3940","1","0.015","263000"
"level_completed","299","11.367545431277197","13","7033","0","3907","0.0003","3905","1","0.0148","263000"
"level_completed","300","12.734483646664952","51","8587","8","3883","0.0003","3882","1","0.0148","263000"
"level_completed","301","5.541182545830108","0","6244","0","3873","0.0003","3873","1","0.0147","263000"
"level_completed","302","20.035507627564435","0","5407","3","3802","0.0003","3802","1","0.014499999999999999","263000"
"level_completed","303","14.530315064866299","0","4451","1","3777","0.0003","3777","1","0.0144","263000"
"level_completed","304","14.003442796610168","0","4922","0","3776","0.0003","3775","1","0.0144","263000"
"level_completed","306","7.845396487493348","4","6706","1","3758","0.0003","3757","1","0.0143","263000"
"level_completed","307","6.688847484695236","2","4916","1","3757","0.0003","3757","1","0.0143","263000"
"level_completed","305","6.789866666666668","2","5197","1","3750","0.0003","3746","1","0.014199999999999999","263000"
"level_completed","308","5.224703982777178","5","5004","2","3716","0.0003","3716","1","0.0141","263000"
"level_completed","309","11.686422413793103","7","3870","4","3712","0.0003","3711","1","0.0141","263000"
"level_completed","312","14.803735787763934","0","3985","0","3694","0.0003","3694","1","0.013999999999999999","263000"
"level_completed","310","15.286372256840966","0","4535","0","3691","0.0003","3691","1","0.013999999999999999","263000"
"level_completed","311","10.795868442511555","0","3884","0","3679","0.0003","3679","1","0.013999999999999999","263000"
"level_completed","313","17.221828103683485","0","4975","2","3665","0.0003","3664","1","0.0139","263000"
"level_completed","314","9.37438016528926","7","5573","1","3630","0.0003","3630","1","0.0138","263000"
"level_completed","316","7.265124059102313","1","3619","0","3587","0.0003","3586","1","0.013600000000000001","263000"
"level_completed","315","5.472889882615988","1","6734","0","3578","0.0003","3578","1","0.013600000000000001","263000"
"level_completed","318","16.864430665163468","9","5153","6","3548","0.0003","3547","1","0.013500000000000002","263000"
"level_completed","317","17.818541548897677","47","3806","14","3538","0.0003","3538","1","0.013500000000000002","263000"
"level_completed","319","14.283175695041566","0","3897","0","3489","0.0003","3489","1","0.013300000000000001","263000"
"level_completed","320","11.212815308785157","0","6392","0","3449","0.0003","3448","1","0.0131","263000"
"level_completed","321","9.333139534883722","0","4125","0","3440","0.0003","3439","1","0.0131","263000"
"level_completed","322","7.6294879340788695","0","5563","0","3398","0.0003","3398","1","0.0129","263000"
"level_completed","323","7.180269058295961","24","9606","5","3345","0.0003","3345","1","0.0127","263000"
"level_completed","326","6.059405940594061","1","5541","0","3333","0.0003","3332","1","0.0127","263000"
"level_completed","324","5.632052821128451","1","5187","0","3332","0.0003","3331","1","0.0127","263000"
"level_completed","327","7.766546329723225","14","5922","4","3324","0.0003","3323","1","0.0126","263000"
"level_completed","325","7.17664760758351","2","3581","0","3323","0.0003","3323","1","0.0126","263000"
"level_completed","328","18.75963581183612","0","4143","1","3295","0.0003","3295","1","0.0125","263000"
"level_completed","329","13.719493358047565","0","5330","0","3237","0.0003","3237","1","0.0123","263000"
"level_completed","330","9.36357986326911","0","4313","0","3218","0.0003","3218","1","0.012199999999999999","263000"
"level_completed","332","13.60056214865709","0","3384","1","3202","0.0003","3201","1","0.012199999999999999","263000"
"level_completed","331","10.335944844876215","0","5970","0","3191","0.0003","3189","1","0.0121","263000"
"level_completed","333","13.952365930599367","0","4137","2","3170","0.0003","3168","1","0.012","263000"
"level_completed","334","7.3922317733206","2","3256","1","3141","0.0003","3140","1","0.011899999999999999","263000"
"level_completed","335","8.549569652534272","14","4099","5","3137","0.0003","3137","1","0.011899999999999999","263000"
"level_completed","338","9.926058631921824","0","3110","0","3070","0.0003","3068","1","0.011699999999999999","263000"
"level_completed","337","7.328529315427448","3","3100","2","3053","0.0003","3052","1","0.0116","263000"
"level_completed","336","6.060626029654037","2","5405","1","3035","0.0003","3035","1","0.0115","263000"
"level_completed","339","12.37730870712401","0","3233","0","3032","0.0003","3031","1","0.0115","263000"
"level_completed","340","13.071166054126296","0","3444","2","2993","0.0003","2992","1","0.011399999999999999","263000"
"level_completed","341","15.913277310924364","0","3242","1","2975","0.0003","2973","1","0.0113","263000"
"level_completed","342","20.33752122241086","0","3952","0","2945","0.0003","2945","1","0.011200000000000002","263000"
"level_completed","346","19.177977839335185","2","2951","1","2888","0.0003","2887","1","0.011000000000000001","263000"
"level_completed","343","6.602009005888466","11","5549","1","2887","0.0003","2885","1","0.011000000000000001","263000"
"level_completed","347","14.247487001733106","5","2946","2","2885","0.0003","2883","1","0.011000000000000001","263000"
"level_completed","345","9.061741241762055","3","2903","0","2883","0.0002","2883","1","0.011000000000000001","263000"
"level_completed","344","13.584433634468382","5","3006","0","2878","0.0002","2878","1","0.0109","263000"
"level_completed","350","8.691523039043267","0","3616","4","2843","0.0002","2838","1","0.0108","263000"
"level_completed","351","11.45332863684396","0","2961","0","2839","0.0002","2839","1","0.0108","263000"
"level_completed","348","18.035651253088602","0","3002","2","2833","0.0002","2831","1","0.0108","263000"
"level_completed","352","16.0421388101983","0","3325","3","2824","0.0002","2823","1","0.010700000000000001","263000"
"level_completed","349","7.3302556818181825","0","3323","0","2816","0.0002","2816","1","0.010700000000000001","263000"
"level_completed","353","8.948460987831066","0","3714","0","2794","0.0002","2794","1","0.0106","263000"
"level_completed","354","9.681441441441441","3","3766","1","2775","0.0002","2774","1","0.0105","263000"
"level_completed","355","5.184248554913295","5","4969","0","2768","0.0002","2766","1","0.0105","263000"
"level_completed","356","22.476556776556777","13","2888","1","2730","0.0002","2728","1","0.0104","263000"
"level_completed","357","14.806309611151871","0","2758","0","2726","0.0002","2726","1","0.0104","263000"
"level_completed","358","4.613686534216338","1","3081","0","2718","0.0002","2715","1","0.0103","263000"
"level_completed","359","19.099065420560738","0","3393","1","2675","0.0002","2674","1","0.0102","263000"
"level_completed","361","9.874481718808896","0","2926","0","2653","0.0002","2651","1","0.0101","263000"
"level_completed","362","15.599999999999998","0","3567","1","2635","0.0002","2633","1","0.01","263000"
"level_completed","360","9.752659574468089","0","3953","4","2632","0.0002","2631","1","0.01","263000"
"level_completed","363","13.17025365103766","0","3068","0","2602","0.0002","2600","1","0.009899999999999999","263000"
"level_completed","364","5.5075376884422145","0","2726","1","2587","0.0002","2584","1","0.0098","263000"
"level_completed","365","6.640340689121174","2","4873","1","2583","0.0002","2583","1","0.0098","263000"
"level_completed","366","12.629457364341091","2","2611","0","2580","0.0002","2580","1","0.0098","263000"
"level_completed","367","22.17695961995249","45","2845","9","2526","0.0002","2524","1","0.0096","263000"
"level_completed","368","6.240095087163235","4","5037","1","2524","0.0002","2524","1","0.0096","263000"
"level_completed","369","9.385258964143432","0","3578","0","2510","0.0002","2510","1","0.0095","263000"
"level_completed","370","20.701402805611224","0","3185","3","2495","0.0002","2495","1","0.0095","263000"
"level_completed","371","16.377563329312427","0","2787","1","2487","0.0002","2486","1","0.0095","263000"
"level_completed","372","15.251426242868785","0","3105","1","2454","0.0002","2453","1","0.009300000000000001","263000"
"level_completed","374","8.802306425041188","1","2464","0","2428","0.0002","2427","1","0.0092","263000"
"level_completed","373","5.603874690849136","3","4433","0","2426","0.0002","2425","1","0.0092","263000"
"level_completed","377","13.043478260869557","1","2869","0","2415","0.0002","2415","1","0.0092","263000"
"level_completed","375","6.252902155887226","0","2922","1","2412","0.0002","2412","1","0.0092","263000"
"level_completed","378","13.363485477178422","0","3164","2","2410","0.0002","2408","1","0.0092","263000"
"level_completed","380","9.259166666666664","0","2665","0","2400","0.0002","2399","1","0.0091","263000"
"level_completed","376","7.9136060100166965","3","3949","1","2396","0.0002","2395","1","0.0091","263000"
"level_completed","379","11.132107023411372","0","2784","0","2392","0.0002","2392","1","0.0091","263000"
"level_completed","381","18.794266441821254","0","2816","1","2372","0.0002","2372","1","0.009000000000000001","263000"
"level_completed","383","14.52544584602001","11","2389","0","2299","0.0002","2299","1","0.0087","263000"
"level_completed","382","18.310675381263625","29","2659","10","2295","0.0002","2294","1","0.0087","263000"
"level_completed","384","10.964542190305206","1","2369","0","2228","0.0002","2228","1","0.0085","263000"
"level_completed","386","15.818965517241377","11","2284","2","2204","0.0002","2204","1","0.0084","263000"
"level_completed","387","14.348816029143899","0","2457","1","2196","0.0002","2196","1","0.0083","263000"
"level_completed","385","14.229014598540147","19","2432","4","2192","0.0002","2192","1","0.0083","263000"
"level_completed","389","11.270833333333334","0","2380","1","2160","0.0002","2158","1","0.008199999999999999","263000"
"level_completed","388","12.796665122742011","0","2901","1","2159","0.0002","2159","1","0.008199999999999999","263000"
"level_completed","390","16.802902621722843","0","2874","2","2136","0.0002","2136","1","0.008100000000000001","263000"
"level_completed","391","16.435438265786992","0","2618","1","2122","0.0002","2120","1","0.008100000000000001","263000"
"level_completed","392","17.283317353787147","44","2370","5","2086","0.0002","2085","1","0.0079","263000"
"level_completed","393","9.502424830261884","2","2085","0","2062","0.0002","2060","1","0.0078000000000000005","263000"
"level_completed","396","5.126822157434406","0","2864","0","2058","0.0002","2058","1","0.0078000000000000005","263000"
"level_completed","395","7.267379679144383","0","2110","1","2057","0.0002","2057","1","0.0078000000000000005","263000"
"level_completed","394","5.783941605839413","0","2806","0","2055","0.0002","2054","1","0.0078000000000000005","263000"
"level_completed","397","11.0038967364832","0","2342","0","2053","0.0002","2052","1","0.0078000000000000005","263000"
"level_completed","398","10.27254805322819","0","2453","0","2029","0.0002","2026","1","0.0077","263000"
"level_completed","399","17.428500000000003","0","2615","0","2000","0.0002","2000","1","0.0076","263000"
"level_completed","400","6.261686991869917","2","3631","0","1968","0.0002","1968","1","0.0075","263000"
"level_completed","404","17.12295081967213","4","2032","2","1952","0.0002","1952","1","0.0074","263000"
"level_completed","402","7.044753086419756","0","1974","0","1944","0.0002","1943","1","0.0074","263000"
"level_completed","401","9.405475206611566","0","1971","0","1936","0.0002","1936","1","0.0074","263000"
"level_completed","403","15.782383419689122","14","2021","3","1930","0.0002","1929","1","0.0073","263000"
"level_completed","405","13.239750908147379","0","2391","0","1927","0.0002","1927","1","0.0073","263000"
"level_completed","407","10.800947867298584","0","2490","0","1899","0.0002","1899","1","0.0072","263000"
"level_completed","406","11.412137203166228","0","3035","1","1895","0.0002","1895","1","0.0072","263000"
"level_completed","408","13.763742071881609","0","2139","0","1892","0.0002","1892","1","0.0072","263000"
"level_completed","409","5.477248677248676","2","2962","1","1890","0.0002","1890","1","0.0072","263000"
"level_completed","410","5.437797776601377","0","2953","1","1889","0.0002","1888","1","0.0072","263000"
"level_completed","411","8.85737094199042","2","2177","1","1879","0.0002","1879","1","0.0070999999999999995","263000"
"level_completed","412","6.173304628632937","0","1967","0","1858","0.0002","1857","1","0.0070999999999999995","263000"
"level_completed","413","11.258658008658013","26","3011","7","1848","0.0002","1848","1","0.006999999999999999","263000"
"level_completed","414","12.550054406964092","0","2935","0","1838","0.0002","1838","1","0.006999999999999999","263000"
"level_completed","415","12.418350628072096","0","2529","0","1831","0.0002","1831","1","0.006999999999999999","263000"
"level_completed","416","11.462800875273524","0","2176","0","1828","0.0002","1828","1","0.006999999999999999","263000"
"level_completed","417","11.487493051695385","0","1923","0","1799","0.0002","1799","1","0.0068000000000000005","263000"
"level_completed","419","7.7199322416713745","3","2351","1","1771","0.0002","1771","1","0.0067","263000"
"level_completed","418","13.34857142857143","7","1844","1","1750","0.0002","1749","1","0.0067","263000"
"level_completed","420","7.551605504587155","1","1762","0","1744","0.0002","1744","1","0.0066","263000"
"level_completed","422","8.259280742459394","0","1740","0","1724","0.0001","1724","1","0.0066","263000"
"level_completed","421","18.465617715617714","25","1942","7","1716","0.0001","1716","1","0.006500000000000001","263000"
"level_completed","423","16.914619883040928","0","2000","0","1710","0.0001","1710","1","0.006500000000000001","263000"
"level_completed","424","14.045990566037739","0","2448","0","1696","0.0001","1696","1","0.0064","263000"
"level_completed","425","8.499112950916615","0","1875","0","1691","0.0001","1691","1","0.0064","263000"
"level_completed","426","14.93103448275862","0","2808","0","1682","0.0001","1681","1","0.0064","263000"
"level_completed","427","17.17173524150269","0","2069","0","1677","0.0001","1675","1","0.0064","263000"
"level_completed","428","13.393866506313886","0","2283","0","1663","0.0001","1663","1","0.0063","263000"
"level_completed","429","7.018450184501845","1","1682","0","1626","0.0001","1626","1","0.0062","263000"
"level_completed","430","8.38104089219331","1","1925","1","1614","0.0001","1614","1","0.0060999999999999995","263000"
"level_completed","432","9.046094750320107","8","2541","1","1562","0.0001","1562","1","0.0059","263000"
"level_completed","435","8.644415917843386","0","1682","1","1558","0.0001","1557","1","0.0059","263000"
"level_completed","436","13.113402061855675","0","2004","1","1552","0.0001","1552","1","0.0059","263000"
"level_completed","433","5.2645161290322555","0","2928","0","1550","0.0001","1550","1","0.0059","263000"
"level_completed","434","17.950936087798574","0","1832","1","1549","0.0001","1549","1","0.0059","263000"
"level_completed","437","11.2588996763754","0","2132","0","1545","0.0001","1545","1","0.0059","263000"
"level_completed","431","10.294155844155835","16","3986","7","1540","0.0001","1540","1","0.0059","263000"
"level_completed","438","9.387728459530019","1","1594","0","1532","0.0001","1532","1","0.0058","263000"
"level_completed","439","16.08","7","1553","3","1500","0.0001","1500","1","0.005699999999999999","263000"
"level_completed","440","7.065727699530521","13","3590","6","1491","0.0001","1490","1","0.005699999999999999","263000"
"level_completed","446","11.844489519945911","0","1485","0","1479","0.0001","1479","1","0.005600000000000001","263000"
"level_completed","442","12.933017591339654","15","1521","3","1478","0.0001","1477","1","0.005600000000000001","263000"
"level_completed","441","7.165535956580734","2","3335","0","1474","0.0001","1474","1","0.005600000000000001","263000"
"level_completed","444","8.727766463000679","0","2071","0","1473","0.0001","1472","1","0.005600000000000001","263000"
"level_completed","445","8.678911564625851","0","1716","1","1470","0.0001","1470","1","0.005600000000000001","263000"
"level_completed","449","8.895095367847407","0","1577","0","1468","0.0001","1468","1","0.005600000000000001","263000"
"level_completed","443","11.603412969283273","0","1718","0","1465","0.0001","1465","1","0.005600000000000001","263000"
"level_completed","447","14.109514031485284","0","2131","0","1461","0.0001","1460","1","0.005600000000000001","263000"
"level_completed","450","13.45942228335626","0","1469","0","1454","0.0001","1454","1","0.0055000000000000005","263000"
"level_completed","448","11.293186510667583","0","1500","0","1453","0.0001","1453","1","0.0055000000000000005","263000"
"level_completed","451","11.90953038674033","4","1485","3","1448","0.0001","1448","1","0.0055000000000000005","263000"
"level_completed","452","5.7899101589495485","0","2214","0","1447","0.0001","1447","1","0.0055000000000000005","263000"
"level_completed","454","14.533101045296162","0","1723","0","1435","0.0001","1435","1","0.0055000000000000005","263000"
"level_completed","453","13.048083623693381","0","1620","0","1435","0.0001","1435","1","0.0055000000000000005","263000"
"level_completed","455","12.964763918252292","0","1714","1","1419","0.0001","1419","1","0.0054","263000"
"level_completed","456","13.353563867325338","0","1474","0","1417","0.0001","1417","1","0.0054","263000"
"level_completed","457","11.911660777385158","0","1551","1","1415","0.0001","1415","1","0.0054","263000"
"level_completed","458","13.501418439716314","0","2056","0","1410","0.0001","1410","1","0.0054","263000"
"level_completed","459","9.368040491684743","0","1423","0","1383","0.0001","1383","1","0.0053","263000"
"level_completed","462","6.911013858497448","0","1381","0","1371","0.0001","1370","1","0.0052","263000"
"level_completed","461","8.016081871345024","1","1385","0","1368","0.0001","1368","1","0.0052","263000"
"level_completed","460","16.0343567251462","7","1493","3","1368","0.0001","1368","1","0.0052","263000"
"level_completed","463","7.6722750548646665","2","1382","1","1367","0.0001","1367","1","0.0052","263000"
"level_completed","464","16.21755162241888","0","1581","0","1356","0.0001","1356","1","0.0052","263000"
"level_completed","465","16.53732446415373","0","1820","0","1353","0.0001","1352","1","0.0051","263000"
"level_completed","466","18.78348214285714","0","1576","0","1344","0.0001","1344","1","0.0051","263000"
"level_completed","468","6.293806646525678","0","1836","0","1324","0.0001","1324","1","0.005","263000"
"level_completed","467","7.12471655328798","0","1365","0","1323","0.0001","1323","1","0.005","263000"
"level_completed","470","7.2710068130204375","1","1870","0","1321","0.0001","1320","1","0.005","263000"
"level_completed","469","16.079787234042552","5","1359","1","1316","0.0001","1315","1","0.005","263000"
"level_completed","471","13.407604562737637","2","1343","1","1315","0.0001","1315","1","0.005","263000"
"level_completed","472","13.073959938366718","0","1348","2","1298","0.0001","1298","1","0.0049","263000"
"level_completed","474","15.996860282574566","0","1684","0","1274","0.0001","1274","1","0.0048","263000"
"level_completed","473","12.488207547169807","0","2328","1","1272","0.0001","1272","1","0.0048","263000"
"level_completed","475","12.505900865460275","0","1511","0","1271","0.0001","1271","1","0.0048","263000"
"level_completed","480","14.160000000000004","1","1301","2","1250","0.0001","1249","1","0.004699999999999999","263000"
"level_completed","476","6.540930979133226","2","1771","0","1246","0.0001","1246","1","0.004699999999999999","263000"
"level_completed","477","4.639741518578352","0","1653","0","1238","0.0001","1238","1","0.004699999999999999","263000"
"level_completed","479","9.173560421735607","0","1248","0","1233","0.0001","1233","1","0.004699999999999999","263000"
"level_completed","481","15.29975629569456","0","1354","0","1231","0.0001","1230","1","0.004699999999999999","263000"
"level_completed","478","8.357783211083948","8","2379","2","1227","0.0001","1227","1","0.004699999999999999","263000"
"level_completed","485","11.14238410596027","0","1253","0","1208","0.0001","1208","1","0.0046","263000"
"level_completed","484","11.907960199004973","0","1430","0","1206","0.0001","1205","1","0.0046","263000"
"level_completed","482","13.58347245409015","0","1717","0","1198","0.0001","1198","1","0.0046","263000"
"level_completed","483","14.613389121338908","0","1219","0","1195","0.0001","1195","1","0.0045000000000000005","263000"
"level_completed","487","5.75503355704698","2","2210","0","1192","0.0001","1191","1","0.0045000000000000005","263000"
"level_completed","489","8.588383838383832","1","1196","0","1188","0.0001","1188","1","0.0045000000000000005","263000"
"level_completed","488","6.464467005076145","0","1735","0","1182","0.0001","1182","1","0.0045000000000000005","263000"
"level_completed","490","12.450764006791173","0","1426","0","1178","0.0001","1178","1","0.0045000000000000005","263000"
